Symbol  ,Date  ,Expiry  ,Option type  ,Strike Price  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in  ₹ Lakhs,Premium Turnover ** in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
NIFTY,21-Feb-2025,06-Mar-2025,PE,24150.00,1217.00,1262.90,1217.00,1262.90,1262.90,1301.05,3.00,57.11,2.77,525.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22450.00,77.55,110.00,65.85,83.95,89.00,83.95,5815.00,98306.33,396.26,74400.00,55950.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21500.00,7.70,11.50,6.00,6.85,7.05,6.85,18338.00,295802.87,102.62,482100.00,65325.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21550.00,6.45,11.40,6.45,7.65,6.60,7.65,843.00,13630.32,5.33,15825.00,14700.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21650.00,9.00,14.75,8.10,9.70,8.10,9.70,1012.00,16440.99,8.64,16200.00,11100.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21900.00,18.00,28.05,14.60,18.70,20.00,18.70,6874.00,113012.13,106.68,129600.00,32250.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22100.00,35.00,47.30,25.50,32.70,34.70,32.70,13313.00,221017.76,354.78,168000.00,83550.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22250.00,44.60,68.10,38.70,49.55,51.10,49.55,5040.00,84308.61,203.61,53400.00,35325.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23500.00,588.00,711.65,564.05,657.55,678.05,657.55,742.00,13429.61,351.86,144750.00,5925.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24650.00,1763.10,1763.10,1763.10,1763.10,1763.10,1797.30,1.00,19.81,1.32,375.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23900.00,999.00,1034.60,999.00,1025.00,1025.00,1025.00,6.00,112.16,4.61,1050.00,450.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24100.00,1220.25,1225.25,1220.25,1222.75,1225.25,1222.75,2.00,37.98,1.83,600.00,150.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,25100.00,2209.70,2209.70,2209.70,2209.70,2209.70,2246.05,1.00,20.48,1.66,300.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21700.00,11.30,16.65,8.85,10.75,11.90,10.75,10985.00,178877.21,96.34,231450.00,65625.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21200.00,3.75,5.00,3.20,3.55,3.60,3.55,2782.00,44241.77,7.97,72825.00,26400.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21450.00,5.60,14.80,5.35,5.85,6.20,5.85,564.00,9076.06,2.71,11550.00,4050.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23700.00,802.30,863.05,792.00,847.50,857.85,847.50,30.00,551.97,18.72,4575.00,600.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24800.00,1908.75,1908.75,1908.75,1908.75,1908.75,1946.85,1.00,20.03,1.43,300.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22950.00,242.00,305.60,215.20,266.45,275.50,266.45,3557.00,61926.26,701.39,51450.00,21675.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,25200.00,2310.40,2310.40,2310.40,2310.40,2310.40,2345.85,1.00,20.63,1.73,300.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23300.00,425.35,538.10,417.95,499.25,505.00,499.25,413.00,7367.25,150.08,46800.00,3525.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22500.00,91.95,123.35,74.70,95.60,101.40,95.60,41594.00,704998.23,3099.48,659700.00,285075.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22600.00,114.85,153.50,96.90,123.45,129.30,123.45,17090.00,291315.33,1639.83,239700.00,77775.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21600.00,7.80,13.00,7.15,8.40,8.85,8.40,8443.00,136835.13,58.53,179550.00,91725.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21800.00,12.90,21.45,11.10,13.85,15.00,13.85,16563.00,270994.54,189.49,422850.00,286200.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22300.00,54.25,77.10,44.50,56.20,61.00,56.20,18446.00,309324.93,815.58,286500.00,156450.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21400.00,5.00,8.10,4.70,5.25,4.80,5.25,6688.00,107372.42,30.02,142725.00,76800.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22900.00,216.90,280.40,193.50,240.75,251.35,240.75,31852.00,552706.50,5648.40,441900.00,115725.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24300.00,1413.05,1416.25,1413.05,1414.65,1416.25,1414.65,2.00,38.57,2.12,675.00,150.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,25500.00,2617.00,2617.00,2617.00,2617.00,2617.00,2617.00,1.00,21.09,1.96,300.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24350.00,1470.00,1470.00,1470.00,1470.00,1470.00,1498.85,10.00,193.65,11.03,750.00,300.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24400.00,1515.95,1515.95,1515.95,1515.95,1515.95,1515.95,1.00,19.44,1.14,675.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23600.00,652.85,791.00,652.85,752.50,753.00,752.50,9.00,164.24,4.94,8700.00,450.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,25050.00,2159.90,2159.90,2159.90,2159.90,2159.90,2196.20,1.00,20.41,1.62,300.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22050.00,25.70,42.30,22.15,28.25,28.10,28.25,2481.00,41088.59,59.05,50700.00,43725.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22200.00,52.45,60.80,33.90,42.65,45.95,42.65,18736.00,312604.69,650.29,263475.00,124275.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24600.00,1724.80,1724.80,1724.80,1724.80,1724.80,1724.80,1.00,19.74,1.29,525.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24750.00,1869.15,1869.15,1869.15,1869.15,1869.15,1869.15,1.00,19.96,1.40,675.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,24850.00,1969.55,1969.55,1969.55,1969.55,1969.55,1969.55,1.00,20.11,1.48,450.00,75.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23250.00,409.95,500.50,386.30,452.55,470.45,452.55,1508.00,26812.10,516.35,23400.00,16725.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22550.00,104.00,137.30,85.65,109.10,112.55,109.10,5558.00,94481.68,482.01,74025.00,56625.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21750.00,12.55,20.20,10.20,12.40,13.05,12.40,1176.00,19195.97,12.47,21825.00,15075.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21850.00,14.70,24.30,12.80,16.15,17.35,16.15,2656.00,43560.10,34.90,22875.00,-21900.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21950.00,20.60,32.10,16.80,21.30,22.70,21.30,2305.00,37985.45,39.39,51150.00,36975.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,22000.00,30.00,36.90,19.60,25.10,27.10,25.10,39343.00,649953.73,794.23,748725.00,353250.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,21150.00,3.35,4.65,3.15,3.45,3.40,3.45,384.00,6092.26,1.06,8775.00,3000.00,22795.90
NIFTY,21-Feb-2025,06-Mar-2025,PE,23400.00,515.95,620.05,489.70,577.65,586.95,577.65,194.00,3487.00,82.30,19200.00,900.00,22795.90
